"Education","Marital_Status","Income","Recency","wines","fruits","meat","fish","sweet","gold","dealpurchase","webpurchase","catalog","Store","webvisit","AcceptedCmp3","AcceptedCmp4","AcceptedCmp5","AcceptedCmp1","AcceptedCmp2","Complain","Response","Age","Total_spent","Total_num","Kids"
"graduate","Taken",59666,87,623,53,178,23,17,133,7,3,2,8,8,0,1,0,0,0,0,0,50,1027,20,2
"graduate","Single",72504,43,604,26,470,123,161,94,2,5,9,6,2,0,0,0,0,0,0,0,50,1478,22,1
"graduate","Taken",26872,0,3,10,8,3,16,32,1,1,1,2,6,0,0,0,0,0,0,0,41,72,5,0
"graduate","Single",21359,1,12,2,17,6,1,10,2,2,0,3,8,0,0,0,0,0,0,1,50,48,7,1
"graduate","Single",73170,1,184,174,256,50,30,32,1,5,4,6,2,0,0,0,0,0,0,0,47,726,16,0
"graduate","Taken",52750,72,393,0,239,90,69,69,6,5,7,9,4,0,0,0,0,0,0,0,67,860,27,1
"graduate","Taken",91820,72,410,73,747,76,161,30,0,5,5,12,1,0,0,0,0,0,0,0,36,1497,22,0
"graduate","Taken",65968,12,376,9,83,19,4,4,2,5,4,7,3,0,0,0,0,0,0,0,52,495,18,1
"graduate","Taken",30772,89,7,2,4,2,1,4,1,1,0,2,6,0,0,0,0,0,0,0,46,20,4,2
"graduate","Single",22507,67,68,0,226,51,157,68,3,10,2,4,9,0,0,0,0,0,0,0,68,570,19,0
"graduate","Taken",65685,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,0,50,769,21,1
"graduate","Taken",25804,34,8,7,9,13,6,12,2,2,0,3,8,0,0,0,0,0,0,0,44,55,7,1
"graduate","Single",76412,15,840,53,804,23,71,17,1,5,4,8,3,0,0,1,1,0,0,1,42,1808,18,0
"graduate","Taken",22063,43,7,10,13,3,11,11,2,2,0,3,7,0,0,0,0,0,0,0,50,55,7,1
"graduate","Single",57091,0,464,5,64,7,0,37,1,7,3,7,5,0,0,0,0,1,0,1,61,577,18,0
"graduate","Taken",22419,74,30,3,47,19,21,42,1,3,2,2,8,0,0,0,0,0,0,0,59,162,8,0
"graduate","Taken",87771,61,1492,38,287,50,57,33,1,5,10,4,6,0,1,1,1,1,0,1,63,1957,20,1
"graduate","Single",78353,51,752,122,476,39,153,34,1,10,2,11,8,0,0,0,0,0,0,0,63,1576,24,1
"graduate","Taken",93404,97,1279,15,287,20,0,15,3,3,4,7,5,0,1,1,0,0,0,0,68,1616,17,3
"graduate","Single",37859,75,22,1,8,2,1,2,2,1,0,3,8,0,0,0,0,0,0,0,60,36,6,3
"graduate","Single",80995,83,860,28,409,73,56,56,1,8,9,4,4,0,0,0,0,0,0,0,64,1482,22,1
"graduate","Taken",16529,23,3,0,5,13,0,1,1,1,0,3,6,0,0,0,0,0,0,0,38,22,5,1
"graduate","Single",55412,65,10,5,28,11,1,8,1,2,0,3,5,0,0,0,0,0,0,0,46,63,6,2
"graduate","Single",48789,94,351,16,156,7,5,145,1,6,4,7,6,0,0,0,0,0,0,0,30,680,18,0
"graduate","Taken",56575,42,421,5,90,0,16,10,3,7,3,7,5,0,0,0,0,0,0,0,55,542,20,2
"graduate","Taken",25130,10,2,5,7,0,18,18,2,2,0,3,7,0,0,0,0,0,0,0,42,50,7,1
"graduate","Taken",35441,94,25,1,9,2,1,1,2,1,0,3,8,0,0,0,0,0,0,0,55,39,6,2
"graduate","Taken",71391,50,336,123,274,46,123,141,5,6,5,12,3,0,0,0,0,0,0,0,66,1043,28,1
"graduate","Single",49494,46,191,9,97,0,6,82,2,6,1,5,7,0,0,0,0,0,0,0,50,385,14,1
"graduate","Single",81702,98,563,50,774,28,31,187,1,7,7,12,3,0,0,0,0,0,0,0,42,1633,27,0
"graduate","Single",45889,42,31,0,6,0,1,8,1,1,0,3,6,0,0,0,0,0,0,0,42,46,5,1
"graduate","Single",56628,30,479,5,82,7,17,171,2,7,6,5,5,1,0,0,0,0,0,0,45,761,20,1
"graduate","Taken",34026,11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,0,72,76,9,2
"graduate","Taken",40049,61,91,65,52,10,44,28,3,3,2,6,5,0,0,0,0,0,0,0,48,290,14,1
"graduate","Single",34176,12,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,0,34,89,11,1
"graduate","Taken",19419,76,2,14,28,16,3,7,4,4,0,3,9,0,0,0,0,0,0,0,41,70,11,1
"graduate","Taken",82504,2,362,50,431,134,35,54,1,3,6,7,1,0,0,0,0,0,0,0,62,1066,17,0
"graduate","Taken",81205,43,724,74,929,97,55,130,1,5,6,7,2,1,0,1,0,1,0,1,52,2009,19,0
"graduate","Single",61618,27,605,91,399,0,45,205,2,3,6,8,3,0,0,0,0,0,0,0,31,1345,19,0
"graduate","Single",55284,60,547,7,140,0,7,63,3,7,5,8,5,0,0,0,0,0,0,0,66,764,23,1
"graduate","Single",49980,79,104,1,54,13,9,14,2,3,1,5,5,0,0,0,0,0,0,0,59,195,11,1
"graduate","Taken",15072,96,8,2,15,0,10,18,4,3,1,3,5,0,0,0,0,0,0,0,42,53,11,2
"graduate","Single",49166,17,224,2,25,7,0,110,2,5,3,3,6,0,0,0,0,0,0,0,48,368,13,1
"graduate","Taken",65324,0,384,0,102,21,32,5,3,6,2,9,4,0,0,0,0,0,0,0,68,544,20,1
"graduate","Taken",82347,38,556,54,845,202,133,63,1,7,7,10,3,1,0,0,1,0,0,0,65,1853,25,0
"graduate","Taken",30843,43,24,0,2,0,0,9,2,1,1,2,5,1,0,0,0,0,0,0,56,35,6,2
"graduate","Taken",46374,1,408,0,21,0,0,17,3,7,1,7,8,0,1,0,1,0,0,1,48,446,18,1
"graduate","Single",60474,25,265,199,303,234,9,170,7,10,2,12,7,0,0,0,0,0,0,0,43,1180,31,1
"graduate","Taken",38576,2,34,0,7,0,0,0,1,1,0,3,7,0,0,0,0,0,0,0,49,41,5,1
"graduate","Taken",55357,66,374,64,116,84,25,64,3,6,2,11,5,0,0,0,0,0,0,0,37,727,22,2
"graduate","Taken",37758,49,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,0,56,40,6,2
"graduate","Taken",85710,5,600,20,350,29,30,33,1,6,9,10,2,0,0,1,0,0,0,0,33,1062,26,0
"graduate","Taken",23228,71,13,2,18,6,1,0,2,2,0,3,8,0,0,0,0,0,0,0,53,40,7,1
"graduate","Taken",44602,35,167,2,89,0,0,34,6,6,1,4,8,0,0,0,0,0,0,0,53,292,17,2
"graduate","Taken",7500,94,0,2,3,4,1,5,1,0,0,3,6,0,0,0,0,0,0,0,35,15,4,0
"graduate","Taken",38683,80,46,35,69,84,41,66,6,4,1,6,7,0,0,0,0,0,0,0,33,341,17,1
"graduate","Single",49514,61,88,39,78,58,13,93,2,6,1,4,7,0,0,0,0,0,0,0,47,369,13,1
"graduate","Taken",57906,29,243,11,119,10,3,15,3,4,2,8,4,0,0,0,0,0,0,0,49,401,17,1
"graduate","Single",43456,0,275,11,68,25,7,7,3,5,1,8,5,0,0,0,0,0,0,0,56,393,17,1
"graduate","Single",19485,80,6,0,4,0,0,0,1,1,0,2,7,0,0,0,0,0,0,0,36,10,4,2
"graduate","Taken",53172,54,121,62,90,68,20,125,3,2,3,8,3,0,0,0,0,0,0,0,44,486,16,1
"graduate","Taken",30545,71,4,12,15,19,7,12,2,2,0,3,7,0,0,0,0,0,0,0,43,69,7,1
"graduate","Taken",70123,27,1308,0,396,23,0,0,1,5,7,4,3,0,1,0,0,1,0,0,39,1727,17,0
"graduate","Single",62450,61,515,47,267,62,66,38,2,5,5,4,3,0,1,0,0,0,0,0,63,995,16,1
"graduate","Taken",21675,55,4,0,16,17,4,4,3,4,0,3,7,0,0,0,0,0,0,0,46,45,10,1
"graduate","Single",42395,35,48,13,57,24,15,25,4,3,1,4,7,0,0,0,0,0,0,0,41,182,12,2
"graduate","Taken",61346,34,562,58,168,43,16,142,1,5,7,10,3,0,0,0,0,0,0,0,44,989,23,1
"graduate","Taken",80812,95,769,22,500,210,143,33,1,4,8,5,2,1,0,1,1,0,0,0,69,1677,18,0
"graduate","Single",42835,64,379,4,93,12,9,98,7,6,6,4,6,0,0,0,0,0,0,0,51,595,23,2
"graduate","Taken",39922,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,0,39,156,9,1
"graduate","Single",86424,12,387,68,569,89,45,68,1,6,9,12,1,0,0,0,0,0,0,0,66,1226,28,0
"graduate","Taken",17117,96,12,23,38,30,18,7,4,3,1,3,9,0,0,0,0,0,0,0,44,128,11,1
"graduate","Single",24762,16,6,10,12,3,15,40,3,3,1,2,8,1,0,0,0,0,0,1,50,86,9,1
"graduate","Taken",35797,16,27,1,14,4,1,21,2,2,0,3,8,0,0,0,0,0,0,0,47,68,7,1
"graduate","Single",36627,78,9,1,5,0,0,1,1,0,0,3,5,0,0,0,0,0,0,0,47,16,4,2
"graduate","Taken",51111,83,22,0,19,6,5,3,2,2,0,3,6,0,0,0,0,0,0,0,41,55,7,2
"graduate","Single",86857,96,899,102,838,133,102,40,1,5,6,10,2,0,0,0,0,0,0,1,50,2114,22,0
"graduate","Taken",82072,67,889,55,685,168,92,129,1,3,2,13,1,0,0,0,0,0,0,0,52,2018,19,0
"graduate","Single",46231,87,189,2,55,0,5,12,4,6,1,4,9,0,0,0,0,0,0,0,69,263,15,3
"graduate","Taken",42243,34,48,0,2,0,0,5,2,2,0,3,7,0,0,0,0,0,0,0,63,55,7,2
"graduate","Taken",51195,46,230,14,156,82,24,58,8,9,2,5,8,0,0,0,0,0,0,0,60,564,24,2
"graduate","Single",68092,7,852,60,207,78,36,48,2,2,6,10,5,0,0,0,0,0,0,0,44,1281,20,0
"graduate","Taken",31814,73,35,3,20,4,1,20,2,2,0,3,9,1,0,0,0,0,0,0,49,83,7,1
"graduate","Single",51390,54,205,20,47,23,2,56,6,5,2,5,5,0,0,0,0,0,0,0,57,353,18,2
"graduate","Taken",76630,93,255,31,446,40,56,175,1,3,10,11,1,0,0,0,0,0,0,0,39,1003,25,0
"non-graduate","Single",26868,52,0,0,1,8,3,2,1,1,0,2,7,0,0,0,0,0,0,0,31,14,4,1
"graduate","Single",48948,53,437,8,206,160,49,42,2,7,10,5,6,1,0,0,0,0,0,1,79,902,24,0
"graduate","Single",55260,81,825,8,53,11,0,242,2,8,10,5,6,0,0,0,0,0,0,0,50,1139,25,1
"graduate","Taken",64090,8,316,58,161,76,51,135,1,6,9,4,5,0,0,0,0,0,0,1,66,797,20,1
"graduate","Single",78331,97,756,138,354,160,169,61,2,10,6,7,4,0,0,0,0,0,0,0,64,1638,25,1
"graduate","Taken",37087,50,194,55,134,15,0,3,3,4,2,8,6,0,0,0,0,0,0,0,48,401,17,1
"graduate","Single",21846,38,7,17,18,6,10,26,4,4,0,3,8,0,0,0,0,0,0,0,36,84,11,1
"graduate","Taken",81320,61,183,33,493,59,103,57,1,4,3,10,2,0,0,0,0,0,0,0,64,928,18,0
"graduate","Single",54137,46,171,0,11,0,1,20,2,4,1,4,6,0,0,0,0,0,0,0,52,203,11,1
"graduate","Taken",66825,73,243,101,405,29,40,40,1,4,5,6,2,0,0,0,0,0,0,0,55,858,16,0
"graduate","Taken",57100,19,181,21,69,39,3,96,1,3,3,6,3,0,0,0,0,0,0,0,49,409,13,0
"graduate","Taken",58917,10,151,7,89,0,7,28,5,4,1,6,5,0,0,0,0,0,0,0,53,282,16,3
"graduate","Single",85072,94,494,92,391,194,11,241,1,3,4,10,0,0,0,0,0,0,0,0,45,1423,18,0
"graduate","Single",86429,10,464,28,873,29,18,37,0,7,4,7,2,0,0,0,1,0,0,1,61,1449,18,0
"graduate","Single",45684,37,5,1,5,10,0,7,1,1,0,2,7,0,0,0,0,0,0,0,51,28,4,1
"graduate","Taken",47889,94,29,0,29,0,5,4,1,2,0,3,5,0,0,0,0,0,0,0,48,67,6,1
"graduate","Taken",45921,23,102,9,49,24,3,12,1,2,1,6,4,0,0,0,0,0,0,0,36,199,10,0
"graduate","Single",78420,75,604,28,674,91,28,28,1,3,10,8,1,0,0,0,0,0,0,0,56,1453,22,0
"graduate","Taken",75114,40,571,12,523,63,60,24,1,3,10,5,2,0,0,0,0,0,0,0,30,1253,19,0
"graduate","Single",52278,24,953,0,71,0,0,174,6,10,5,10,8,0,0,0,0,0,0,1,59,1198,31,1
"graduate","Taken",35641,11,63,3,67,8,9,28,2,3,1,4,7,0,0,0,0,0,0,1,50,178,10,1
"graduate","Single",95529,29,770,29,890,250,27,24,1,7,3,7,3,0,0,1,0,0,0,1,28,1990,18,0
"graduate","Taken",62820,51,398,61,265,138,61,53,1,3,4,6,1,0,0,0,0,0,0,0,68,976,14,0
"graduate","Taken",73113,86,741,19,154,50,9,28,1,3,4,7,2,0,0,0,0,0,0,0,62,1001,15,0
"graduate","Taken",84169,9,1478,19,403,0,19,0,1,7,6,6,3,0,1,1,0,0,0,1,40,1919,20,0
"graduate","Single",42607,30,156,29,56,30,32,47,2,3,2,7,3,0,0,0,0,0,0,0,68,350,14,1
"graduate","Single",74637,73,960,64,464,146,0,16,1,6,9,9,3,0,0,0,1,0,0,0,68,1650,25,0
"graduate","Taken",46015,25,38,0,2,0,0,6,1,1,0,3,7,1,0,0,0,1,0,0,67,46,5,2
"graduate","Single",72354,67,315,26,473,220,12,182,1,2,10,6,1,0,0,0,0,0,0,0,29,1228,19,0
"graduate","Single",39858,67,15,20,25,2,7,26,1,2,0,4,6,0,0,0,0,0,0,1,53,95,7,1
"graduate","Taken",34469,58,19,6,20,0,5,12,3,1,1,4,4,0,0,0,0,0,0,0,74,62,9,2
"graduate","Taken",83033,82,812,99,431,237,149,33,1,11,4,10,5,0,0,0,1,0,0,0,36,1761,26,1
"graduate","Taken",24401,98,73,28,217,10,24,115,3,6,1,6,8,0,0,0,0,0,0,0,43,467,16,0
"graduate","Taken",77583,93,372,23,384,250,12,108,1,4,5,9,2,0,0,0,1,0,0,0,44,1149,19,0
"graduate","Single",74116,53,871,111,704,145,55,166,1,4,4,10,2,0,1,0,0,0,0,0,40,2052,19,0
"graduate","Single",74293,66,375,152,335,93,91,81,1,5,4,6,2,0,0,0,0,0,0,0,29,1127,16,0
"graduate","Taken",68397,6,760,80,466,17,13,80,1,6,9,5,3,0,0,0,0,0,0,0,46,1416,21,1
"graduate","Taken",79632,42,471,0,510,99,21,12,1,6,4,9,2,0,0,0,0,0,0,0,48,1113,20,0
"graduate","Single",46107,78,31,9,27,16,9,33,1,1,1,4,3,0,0,0,0,0,0,0,33,125,7,1
"graduate","Single",64950,29,819,0,72,12,0,63,2,11,2,10,7,0,1,0,0,0,0,0,71,966,25,1
"non-graduate","Taken",25443,82,1,4,3,8,9,7,1,1,0,3,8,0,0,0,0,0,0,0,33,32,5,1
"graduate","Single",75127,92,203,35,305,46,17,227,1,2,11,5,1,0,0,0,0,0,0,0,70,833,19,0
"graduate","Taken",32892,78,26,0,15,2,1,2,2,3,0,3,8,0,0,0,0,0,0,0,51,46,8,1
"graduate","Taken",71796,54,354,21,311,167,75,32,1,9,3,4,4,0,0,0,0,0,0,0,51,960,17,0
"graduate","Taken",67536,45,1253,0,447,23,71,35,3,11,5,11,8,0,0,0,1,0,0,0,52,1829,30,1
"graduate","Single",55239,59,371,17,238,23,24,106,3,7,5,11,5,0,0,0,0,0,0,0,51,779,26,1
"graduate","Single",60554,8,588,7,76,110,15,15,2,8,4,9,6,0,0,0,0,0,0,0,47,811,23,1
"graduate","Single",64831,51,480,86,249,75,86,144,8,6,3,5,6,0,0,0,0,0,0,0,70,1120,22,2
"graduate","Taken",56067,51,517,12,54,16,6,120,2,7,4,7,5,0,0,0,0,0,0,0,60,725,20,1
"graduate","Single",82025,76,267,98,606,48,70,98,1,3,2,6,1,0,0,1,0,0,0,1,39,1187,12,0
"graduate","Taken",94384,62,1111,24,790,160,45,172,0,5,8,5,2,0,1,1,1,0,0,1,69,2302,18,0
"non-graduate","Single",14906,86,7,7,14,7,16,15,3,2,1,3,7,0,0,0,0,0,0,0,36,66,9,0
"graduate","Taken",51563,60,1166,0,48,0,0,36,1,4,4,10,8,0,1,1,0,0,0,0,35,1250,19,0
"graduate","Taken",57937,56,261,42,144,55,48,133,3,4,4,9,3,0,0,0,0,0,0,0,40,683,20,1
"graduate","Single",68274,83,135,25,51,23,25,46,2,4,2,5,3,0,0,0,0,0,0,0,43,305,13,2
"graduate","Taken",39771,92,6,2,18,2,8,14,1,2,0,3,4,0,0,0,0,0,0,0,45,50,6,1
"graduate","Single",67893,31,711,28,142,49,18,47,2,3,2,9,8,0,0,0,0,0,0,0,47,995,16,1
"graduate","Taken",27922,80,11,0,13,2,4,11,1,2,0,3,4,0,0,0,0,0,0,0,43,41,6,1
"graduate","Taken",52190,39,42,0,17,0,0,18,3,2,1,3,5,1,0,0,0,0,0,0,46,77,9,2
"graduate","Single",44051,20,79,7,58,6,3,18,4,3,1,4,6,0,0,0,0,0,0,1,49,171,12,2
"graduate","Single",42767,53,20,6,43,19,5,38,1,3,1,2,8,0,0,0,0,0,0,0,51,131,7,2
"graduate","Taken",46106,84,30,0,8,2,0,14,1,1,1,2,6,0,0,0,0,0,0,0,46,54,5,2
"graduate","Taken",16927,50,20,2,23,3,1,4,5,3,0,4,8,0,0,0,0,0,0,0,46,53,12,2
"graduate","Taken",59754,96,115,27,44,4,146,139,3,5,2,6,5,0,0,0,0,0,0,1,57,475,16,1
"graduate","Single",53700,94,263,5,233,69,41,83,4,5,5,8,5,0,0,0,0,0,0,0,70,694,22,1
"graduate","Taken",59041,25,69,2,15,2,2,6,2,2,0,4,5,0,0,0,0,0,0,0,49,96,8,2
"graduate","Single",54237,48,267,3,30,4,0,57,4,5,2,5,6,0,0,0,0,0,0,0,65,361,16,1
"graduate","Single",70647,65,561,85,171,25,123,114,2,4,7,13,2,0,0,0,0,0,0,0,55,1079,26,1
"graduate","Single",52597,69,492,0,37,7,0,42,3,6,3,8,5,0,0,0,0,0,0,0,60,578,20,1
"graduate","Taken",41021,12,14,7,9,6,16,12,2,2,0,3,6,0,0,0,0,0,0,1,53,64,7,1
"graduate","Taken",40233,84,80,4,46,0,17,2,5,2,1,5,6,0,0,0,0,0,0,0,47,149,13,1
"graduate","Taken",50183,47,97,12,84,13,10,15,7,3,1,6,5,0,0,0,0,0,0,0,42,231,17,2
"graduate","Taken",54753,87,197,107,227,7,59,131,3,5,2,11,4,0,0,0,0,0,0,0,63,728,21,1
"graduate","Taken",92955,35,693,21,925,31,24,84,1,6,7,9,2,0,0,1,1,0,0,1,49,1778,23,0
"graduate","Taken",33471,47,43,2,27,0,9,12,3,3,0,4,7,0,0,0,0,0,0,0,49,93,10,1
"graduate","Taken",34596,48,14,0,2,0,0,7,1,1,0,2,8,0,0,0,0,0,0,1,48,23,4,1
"graduate","Taken",44010,46,186,36,234,86,72,48,6,10,2,6,9,0,0,0,0,0,0,0,42,662,24,1
"graduate","Taken",84219,27,434,137,400,45,137,45,1,3,4,10,1,0,0,0,0,0,0,0,34,1198,18,0
"graduate","Taken",40706,37,59,0,11,4,2,5,4,3,0,4,7,0,0,0,0,0,0,0,54,81,11,3
"graduate","Taken",15716,8,16,5,30,8,7,26,3,3,0,4,8,0,0,0,0,0,1,0,34,92,10,1
"graduate","Single",59052,29,230,35,75,63,57,31,3,7,1,7,5,0,0,0,0,0,0,0,63,491,18,1
"graduate","Taken",80573,85,829,138,430,60,92,15,1,4,6,13,2,0,0,0,0,0,0,0,51,1564,24,0
"graduate","Taken",83715,2,318,8,407,150,35,8,1,2,8,13,0,0,0,0,0,0,0,0,60,926,24,0
"graduate","Taken",82576,66,1206,55,445,168,18,18,1,2,4,12,1,0,0,1,0,0,0,0,63,1910,19,0
"graduate","Taken",56962,60,292,3,77,10,3,26,7,6,3,5,7,0,0,0,0,0,0,0,57,411,21,3
"graduate","Taken",35704,54,30,9,12,2,11,30,3,2,0,4,4,0,0,0,0,0,0,0,70,94,9,2
"graduate","Taken",53103,70,729,17,133,11,0,195,5,10,6,7,7,1,0,0,0,0,0,0,68,1085,28,1
"graduate","Single",46779,55,12,1,3,0,0,7,1,0,1,2,4,0,0,0,0,0,0,0,62,23,4,2
"graduate","Single",4861,20,2,1,1,1,0,1,0,0,0,0,14,0,0,0,0,0,0,0,57,6,0,0
"graduate","Single",33462,78,22,3,18,0,0,11,1,2,0,3,7,0,0,0,0,0,0,0,43,54,6,1
"graduate","Single",63693,63,587,43,337,42,87,54,3,11,6,9,6,0,0,0,0,0,0,0,44,1150,29,1
"graduate","Taken",80763,17,674,168,108,192,42,231,1,5,11,6,3,0,0,1,1,0,0,1,72,1415,23,0
"graduate","Taken",65352,43,284,3,84,4,7,23,2,4,2,8,4,0,0,0,0,0,0,0,48,405,16,1
"graduate","Taken",82170,13,1023,93,651,49,55,37,1,5,6,7,2,0,0,0,0,0,0,0,44,1908,19,0
"graduate","Taken",75759,46,1394,22,708,89,91,182,1,9,7,9,5,1,0,1,1,0,0,1,53,2486,26,0
"graduate","Single",79689,65,311,26,640,180,37,121,1,4,9,13,2,0,0,0,0,0,0,0,46,1315,27,0
"graduate","Single",35340,1,27,0,12,0,1,5,2,2,0,3,5,0,0,0,0,0,0,0,66,45,7,2
"graduate","Single",85683,6,1296,17,311,45,69,51,1,2,4,10,1,0,1,1,1,1,0,1,68,1789,17,0
"graduate","Taken",24884,32,3,6,7,0,0,3,1,0,0,3,7,0,0,0,0,0,0,0,50,19,4,1
"graduate","Taken",42021,34,393,5,136,7,5,27,5,10,1,6,9,1,0,0,0,0,0,0,41,573,22,1
"graduate","Single",64449,70,218,63,282,137,35,70,4,5,3,12,4,0,0,0,0,0,0,0,33,805,24,1
"graduate","Single",64587,49,66,0,16,0,6,20,2,1,1,4,3,0,0,0,0,0,0,0,68,108,8,2
"graduate","Single",34824,65,4,2,11,2,0,4,1,1,0,2,6,0,0,0,0,0,0,0,27,23,4,0
"graduate","Taken",75437,25,795,0,545,95,58,0,1,8,4,10,6,0,0,0,1,0,0,0,44,1493,23,0
"graduate","Taken",26091,84,15,10,19,8,17,20,3,2,1,3,5,0,0,0,0,0,0,0,65,89,9,2
"graduate","Taken",52845,7,384,25,292,130,41,64,3,8,8,6,6,1,0,0,0,0,0,0,49,936,25,1
"graduate","Single",46086,34,244,8,32,7,2,50,4,3,1,8,4,0,0,0,0,0,0,0,66,343,16,1
"graduate","Single",78028,38,158,19,288,25,0,38,1,6,4,9,7,0,1,1,0,0,0,1,66,528,20,1
"graduate","Single",95169,1,1285,21,449,106,20,20,1,4,3,4,1,0,0,1,1,0,0,1,35,1901,12,0
"graduate","Taken",56337,25,349,16,144,28,5,182,5,8,5,4,8,1,0,0,1,0,0,1,41,724,22,2
"graduate","Taken",22434,25,4,12,11,3,13,15,2,2,0,3,8,0,0,0,0,0,0,0,35,58,7,1
"graduate","Taken",36930,50,223,2,31,0,2,39,5,5,2,4,8,0,0,0,0,0,0,0,68,297,16,1
"graduate","Single",36130,46,157,43,127,68,56,37,6,3,8,4,4,1,0,0,0,0,0,1,68,488,21,1
"graduate","Taken",65569,96,397,46,288,20,38,70,2,6,5,10,3,0,0,0,0,0,0,0,69,859,23,1
"graduate","Taken",83844,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,0,70,1574,20,0
"graduate","Taken",19514,47,14,3,21,2,1,28,4,3,1,2,8,1,0,0,0,0,0,0,54,69,10,2
"graduate","Single",36736,52,10,0,3,0,0,4,1,1,0,2,6,0,0,0,0,0,0,0,59,17,4,2
"graduate","Taken",77568,30,1230,0,396,232,178,158,1,10,2,8,5,0,1,1,1,0,0,0,43,2194,21,1
"graduate","Taken",49187,63,81,1,31,2,1,0,1,1,1,5,2,0,0,0,0,0,0,0,46,116,8,1
"graduate","Single",30168,51,154,20,66,0,12,27,7,6,1,4,9,0,0,0,0,0,0,0,44,279,18,1
"graduate","Taken",34053,14,63,0,21,7,0,12,1,3,0,3,8,0,0,0,0,0,0,0,54,103,7,1
"graduate","Taken",38196,20,30,0,11,0,0,3,3,2,0,4,5,0,0,0,0,0,0,0,51,44,9,2
"graduate","Taken",59412,56,90,67,165,30,43,11,1,4,2,8,3,0,0,0,0,0,0,0,71,406,15,0
"graduate","Taken",70924,41,635,114,254,132,152,76,1,6,6,7,3,0,0,1,0,0,0,0,57,1363,20,0
"graduate","Taken",54165,72,127,4,73,15,6,11,1,2,1,7,2,0,0,0,0,0,0,0,53,236,11,0
"graduate","Taken",32300,1,13,3,6,6,5,6,1,1,0,3,8,0,0,0,0,0,0,0,49,39,5,1
"graduate","Single",20180,27,18,42,24,15,20,18,1,2,1,4,7,0,0,0,0,0,0,0,46,137,8,0
"graduate","Taken",34961,77,45,2,26,4,1,1,3,3,1,3,7,0,0,0,0,0,0,0,49,79,10,1
"graduate","Taken",28440,87,38,1,24,0,0,0,1,2,0,3,8,0,0,0,0,0,0,0,48,63,6,1
"graduate","Taken",64504,81,986,36,168,16,0,108,7,11,3,4,7,0,0,0,0,0,0,1,69,1314,25,3
"graduate","Taken",33564,51,61,0,3,0,0,7,1,1,1,3,5,0,0,0,0,0,0,0,56,71,6,1
"graduate","Taken",17345,79,4,9,16,17,0,12,2,2,1,2,8,0,0,0,0,0,0,0,44,58,7,1
"graduate","Taken",56320,11,201,53,172,116,77,83,3,5,4,9,4,0,0,0,0,0,0,0,55,702,21,1
"graduate","Single",28647,54,19,8,29,0,12,26,1,2,2,2,7,1,0,0,0,0,0,1,44,94,7,1
"non-graduate","Single",15038,93,4,8,11,19,12,26,2,2,1,2,9,0,0,0,0,0,0,0,35,80,7,1
"graduate","Single",32173,0,18,0,2,0,0,2,1,1,0,3,4,0,0,0,0,0,0,0,64,22,5,1
"graduate","Taken",68316,54,806,80,161,120,11,33,5,10,7,10,6,0,0,0,0,0,0,0,58,1211,32,1
"graduate","Taken",74538,21,380,98,733,110,112,28,1,8,8,5,3,0,0,1,0,0,0,1,51,1461,22,0
"graduate","Single",91700,58,576,172,961,125,115,19,1,8,6,5,3,0,0,0,0,0,0,1,51,1968,20,0
"graduate","Taken",68695,3,458,81,356,106,50,40,1,4,4,7,2,0,0,0,0,0,0,0,53,1091,16,0
"graduate","Taken",31056,99,5,10,13,3,8,16,1,1,0,3,8,0,0,0,0,0,0,0,45,55,5,1
"graduate","Taken",79593,70,350,60,568,110,133,145,1,5,6,7,2,0,0,1,0,0,0,0,49,1366,19,0
"graduate","Single",28071,65,39,33,130,41,26,44,2,5,1,5,8,0,0,0,0,0,0,0,42,313,13,0
"graduate","Taken",37334,44,26,1,16,2,2,15,4,3,0,4,4,0,0,0,0,0,0,0,64,62,11,2
"graduate","Single",46423,6,68,0,16,0,0,8,3,2,0,4,7,0,0,0,0,0,0,0,50,92,9,2
"graduate","Taken",37126,9,45,3,9,4,4,7,1,1,2,2,6,1,0,0,0,0,0,1,51,72,6,1
"graduate","Taken",47703,95,359,0,134,13,26,123,4,6,3,8,5,0,0,0,0,0,0,0,69,655,21,1
"graduate","Taken",61180,70,403,24,29,6,24,218,2,5,5,6,3,1,0,0,0,0,0,0,63,704,18,1
"graduate","Taken",38998,92,34,1,14,0,0,5,3,2,0,3,8,0,0,0,0,0,1,0,68,54,8,2
"graduate","Single",8028,62,73,18,66,7,12,2,15,0,1,0,19,0,0,0,0,0,0,0,31,178,16,0
"graduate","Taken",76081,85,292,30,415,63,33,200,1,4,5,4,2,0,0,0,1,0,0,0,60,1033,14,0
"graduate","Taken",34728,2,14,0,16,0,0,6,1,1,1,2,6,0,0,0,0,0,0,1,36,36,5,1
"graduate","Single",33168,0,80,1,37,0,1,3,3,2,1,4,7,0,0,0,0,0,0,0,57,122,10,1
"graduate","Taken",33585,91,30,11,33,13,6,29,1,2,0,4,4,0,0,0,0,0,0,0,56,122,7,1
